n_explored,partial,trajectory,1,2,3,4
3,False,"(1, 2, 2, 3, 1)",0.12146492872099356,0.10360900539124066,0.35414005996852976,0.42078600591923604
3,False,"(1, 2, 2, 3, 2)",0.2022234793313048,0.17893267469545654,0.40553493409224356,0.21330891188099504
3,False,"(1, 2, 2, 3, 3)",0.19690778160991074,0.4197535710046676,0.180260651862174,0.2030779955232478
3,False,"(1, 2, 3, 1, 1)",0.25666690336173215,0.2427264186297831,0.29955910287719756,0.2010475751312873
3,False,"(1, 2, 3, 1, 2)",0.40860163684604905,0.17670134888120206,0.24028910458024325,0.17440790969250566
3,False,"(1, 2, 3, 1, 3)",0.34452387288174763,0.19229715284392782,0.24617605952494614,0.21700291474937836
3,False,"(1, 2, 3, 2, 1)",0.3109266319997886,0.2983009719153023,0.09358638323881092,0.29718601284609814
3,False,"(1, 2, 3, 2, 2)",0.13210767148873281,0.18433148947033864,0.4346305776473369,0.24893026139359153
3,False,"(1, 2, 3, 2, 3)",0.30674853304694344,0.33680511420077525,0.18824519894325437,0.16820115380902684
3,False,"(1, 2, 3, 3, 1)",0.3102288131150546,0.2553856404762169,0.17797985128929805,0.25640569511943045
3,False,"(1, 2, 3, 3, 2)",0.1997107592361997,0.25384379848444233,0.26521217265974273,0.28123326961961526
3,False,"(1, 2, 3, 3, 3)",0.19344347636130768,0.22533566279151312,0.13161536506076768,0.4496054957864114
4,False,"(1, 2, 3, 4)",0.12252825119810264,0.43133658499467903,0.12782151553865606,0.3183136482685623
4,False,"(1, 1, 2, 3, 4)",0.5189588141664951,0.14372227117030068,0.16066129978617227,0.17665761487703194
4,False,"(1, 2, 1, 3, 4)",0.24153825566706266,0.2943019829899772,0.22101066782806938,0.2431490935148908
4,False,"(1, 2, 2, 3, 4)",0.17498838785965823,0.41132249000396187,0.3133685262818256,0.10032059585455425
4,False,"(1, 2, 3, 1, 4)",0.24937680583663432,0.09639889372299405,0.3233566649205747,0.33086763551979703
4,False,"(1, 2, 3, 2, 4)",0.3919580677674574,0.09941973951542125,0.3373315498462162,0.17129064287090523
4,False,"(1, 2, 3, 3, 4)",0.4751431157180399,0.17835848842181243,0.23328589153265988,0.1132125043274878
4,False,"(1, 2, 3, 4, 1)",0.3563848425364862,0.2933792020141004,0.2530497401397586,0.09718621530965468
4,False,"(1, 2, 3, 4, 2)",0.14051289698897584,0.17914982689178938,0.29434008381029814,0.3859971923089366
4,False,"(1, 2, 3, 4, 3)",0.1407515539320818,0.4673669455104592,0.23693148151457794,0.15495001904288108
4,False,"(1, 2, 3, 4, 4)",0.1452217011220944,0.3940112204074739,0.3127757909613218,0.14799128750910998
1,True,"(1, 1, 1, 1, 1)",0.3887190922494231,0.20376030258352565,0.20376030258352565,0.20376030258352565
2,True,"(1, 1, 1, 1, 1)",0.20631466737722676,0.16146009433319358,0.3161126191447899,0.3161126191447899
3,True,"(1, 1, 1, 1, 1)",0.33587466129043936,0.29100911665187534,0.09509431607463266,0.27802190598305265
4,True,"(1, 1, 1, 1, 1)",0.20341928630461015,0.23577725219983853,0.34022497639198906,0.22057848510356223
2,True,"(1, 1, 1, 1, 2)",0.577464954101501,0.2120225147065631,0.10525626559596794,0.10525626559596794
3,True,"(1, 1, 1, 1, 2)",0.34035035472054315,0.20328303015923674,0.11880181369999898,0.33756480142022116
4,True,"(1, 1, 1, 1, 2)",0.4579093146313335,0.1339127140787224,0.1441591848662901,0.264018786423654
3,True,"(1, 1, 1, 1, 3)",0.3175810559714305,0.13897607916394483,0.18128744828653431,0.3621554165780904
4,True,"(1, 1, 1, 1, 3)",0.1426933067084574,0.18676193455973047,0.5339170207567269,0.1366277379750853
4,True,"(1, 1, 1, 1, 4)",0.1743429368535511,0.19824035076039193,0.4265877052588326,0.2008290071272244
2,True,"(1, 1, 1, 2, 1)",0.17605915250287682,0.2569160888280157,0.2835123793345537,0.2835123793345537
3,True,"(1, 1, 1, 2, 1)",0.11648500710234466,0.137385924807266,0.423459960908549,0.32266910718184033
4,True,"(1, 1, 1, 2, 1)",0.2765113203796618,0.16481912763184497,0.4219271265126331,0.13674242547586016
2,True,"(1, 1, 1, 2, 2)",0.24907162807970828,0.2084871651320893,0.2712206033941012,0.2712206033941012
3,True,"(1, 1, 1, 2, 2)",0.21654273767547552,0.3344869513083568,0.11319866743441191,0.3357716435817558
4,True,"(1, 1, 1, 2, 2)",0.3990690477228408,0.1544885924057701,0.30841458810561223,0.1380277717657769
3,True,"(1, 1, 1, 2, 3)",0.29202510249178876,0.3290757615985114,0.13456884524269333,0.2443302906670066
4,True,"(1, 1, 1, 2, 3)",0.19946014021750935,0.2936902404534857,0.10506689140902553,0.4017827279199794
4,True,"(1, 1, 1, 2, 4)",0.21025992426196924,0.13851075564424983,0.4303684642808759,0.22086085581290504
3,True,"(1, 1, 1, 3, 1)",0.36259300125620875,0.15319855571178048,0.14174565976855727,0.3424627832634534
4,True,"(1, 1, 1, 3, 1)",0.09290458577974088,0.22853449030425213,0.3219303876858929,0.35663053623011404
3,True,"(1, 1, 1, 3, 2)",0.28605578009327265,0.21472335922266378,0.27269763349473813,0.22652322718932535
4,True,"(1, 1, 1, 3, 2)",0.16810157959304628,0.46995567294424484,0.19449295913850415,0.16744978832420476
3,True,"(1, 1, 1, 3, 3)",0.20524792257613927,0.29291686176775433,0.30124281718809925,0.2005923984680072
4,True,"(1, 1, 1, 3, 3)",0.18747141694901318,0.19585384122095228,0.2801696826450534,0.336505059184981
4,True,"(1, 1, 1, 3, 4)",0.40896100457901347,0.11768557807045912,0.16675548010238844,0.3065979372481389
4,True,"(1, 1, 1, 4, 1)",0.2213065816329073,0.11310209863440003,0.3055988872242596,0.3599924325084332
4,True,"(1, 1, 1, 4, 2)",0.14091912557173492,0.13834911170884795,0.13185077470222323,0.5888809880171939
4,True,"(1, 1, 1, 4, 3)",0.2686567879831784,0.18338574650738487,0.1053811601342094,0.44257630537522724
4,True,"(1, 1, 1, 4, 4)",0.14341639139371537,0.31055151216144333,0.2174406437219317,0.32859145272290957
2,True,"(1, 1, 2, 1, 1)",0.2059006989384564,0.3955704631067364,0.19926441897740366,0.19926441897740366
3,True,"(1, 1, 2, 1, 1)",0.3100150938844779,0.44363437769797376,0.12170070164370661,0.12464982677384165
4,True,"(1, 1, 2, 1, 1)",0.21239864262392164,0.3297356737544819,0.20169731963226387,0.2561683639893326
2,True,"(1, 1, 2, 1, 2)",0.159948787637147,0.4333722397431399,0.2033394863098565,0.2033394863098565
3,True,"(1, 1, 2, 1, 2)",0.1387134336104468,0.3120633896550651,0.44002503246744035,0.10919814426704778
4,True,"(1, 1, 2, 1, 2)",0.30939797342398667,0.1414942032273538,0.26799580475353146,0.281112018595128
3,True,"(1, 1, 2, 1, 3)",0.32266229563359483,0.08862343245062264,0.33161250197424147,0.25710176994154105
4,True,"(1, 1, 2, 1, 3)",0.1189006501679527,0.4416869188566212,0.27571196738539816,0.16370046359002802
4,True,"(1, 1, 2, 1, 4)",0.3268316758582682,0.12213022948277488,0.2613708921105702,0.2896672025483868
2,True,"(1, 1, 2, 2, 1)",0.1609900915781532,0.366877864258227,0.2360660220818099,0.2360660220818099
3,True,"(1, 1, 2, 2, 1)",0.21630557912694848,0.1987840247757463,0.17790462771025506,0.40700576838705005
4,True,"(1, 1, 2, 2, 1)",0.14339880052196408,0.4035825357581091,0.3523918915568423,0.10062677216308455
2,True,"(1, 1, 2, 2, 2)",0.46161015492427937,0.22943851568386234,0.15447566469592913,0.15447566469592913
3,True,"(1, 1, 2, 2, 2)",0.11148585988200689,0.26594570145520074,0.4692136586939204,0.153354779968872
4,True,"(1, 1, 2, 2, 2)",0.2657055118631256,0.21207790683388675,0.1452009794713725,0.37701560183161514
3,True,"(1, 1, 2, 2, 3)",0.23599943521202169,0.18734153516244906,0.20516291986074134,0.37149610976478786
4,True,"(1, 1, 2, 2, 3)",0.23121389249512211,0.3438659434019462,0.28795697615921906,0.13696318794371276
4,True,"(1, 1, 2, 2, 4)",0.1143569600365401,0.11985603900399698,0.45174682090459306,0.3140401800548699
3,True,"(1, 1, 2, 3, 1)",0.09201016063028265,0.0995109905954988,0.3885160735286572,0.4199627752455614
4,True,"(1, 1, 2, 3, 1)",0.15333314219968833,0.4094814973410877,0.2188016216338084,0.21838373882541556
3,True,"(1, 1, 2, 3, 2)",0.2734165414269824,0.19384546147341997,0.10873109302105285,0.4240069040785447
4,True,"(1, 1, 2, 3, 2)",0.34286881456282753,0.1079722705134502,0.3716412300949224,0.17751768482879993
3,True,"(1, 1, 2, 3, 3)",0.4961347825987318,0.14018273754415514,0.19100943990857702,0.1726730399485361
4,True,"(1, 1, 2, 3, 3)",0.37596579976778954,0.16898964019948912,0.10777369407031055,0.34727086596241086
4,True,"(1, 1, 2, 3, 4)",0.5189588141664951,0.14372227117030068,0.16066129978617227,0.17665761487703194
4,True,"(1, 1, 2, 4, 1)",0.500679693702584,0.17438126254986666,0.15649613197569417,0.16844291177185516
4,True,"(1, 1, 2, 4, 2)",0.14992472139122104,0.3151935368759484,0.4247912583972889,0.11009048333554167
4,True,"(1, 1, 2, 4, 3)",0.2852824318213782,0.25149814350142763,0.11675737128270258,0.3464620533944916
4,True,"(1, 1, 2, 4, 4)",0.34736422748900597,0.12483811617132316,0.38769427264299283,0.14010338369667805
3,True,"(1, 1, 3, 1, 1)",0.2550842480010951,0.23924315553329112,0.21560282206557962,0.29006977440003423
4,True,"(1, 1, 3, 1, 1)",0.16847986724435576,0.4378540124332673,0.25008575621898776,0.14358036410338923
3,True,"(1, 1, 3, 1, 2)",0.14200266465261138,0.44816393281009437,0.2578370672753724,0.15199633526192174
4,True,"(1, 1, 3, 1, 2)",0.09630760206088014,0.30848127048403845,0.31772127594102134,0.2774898515140601
3,True,"(1, 1, 3, 1, 3)",0.35510030255249636,0.12540487253125782,0.28453843639510584,0.23495638852114
4,True,"(1, 1, 3, 1, 3)",0.17623059815419514,0.1509220182426492,0.3243126121669367,0.34853477143621886
4,True,"(1, 1, 3, 1, 4)",0.30604410657574266,0.21925607324177482,0.257400285543035,0.21729953463944746
3,True,"(1, 1, 3, 2, 1)",0.12565025547363975,0.2191466337848658,0.1400632803112114,0.515139830430283
4,True,"(1, 1, 3, 2, 1)",0.3471503270420255,0.220455461963324,0.1773252924811475,0.25506891851350305
3,True,"(1, 1, 3, 2, 2)",0.20435841401446966,0.526925942811242,0.13692342210747996,0.13179222106680843
4,True,"(1, 1, 3, 2, 2)",0.44411735352205084,0.16902273467559756,0.1538324800235706,0.23302743177878116
3,True,"(1, 1, 3, 2, 3)",0.08404734849537061,0.3553795673346364,0.3030276283556157,0.2575454558143773
4,True,"(1, 1, 3, 2, 3)",0.4503081337573415,0.13772060495056712,0.20721332918738603,0.2047579321047052
4,True,"(1, 1, 3, 2, 4)",0.41767582911245255,0.1651249435590706,0.2384096008498715,0.1787896264786054
3,True,"(1, 1, 3, 3, 1)",0.24144515304982198,0.4340216355450433,0.11004550437576877,0.21448770702936593
4,True,"(1, 1, 3, 3, 1)",0.13239367306974614,0.37341396844423774,0.1258846476993317,0.36830771078668445
3,True,"(1, 1, 3, 3, 2)",0.44959629672527907,0.20620052609931855,0.1756862746550891,0.1685169025203132
4,True,"(1, 1, 3, 3, 2)",0.5162945259000443,0.14655466144224133,0.17623913517028944,0.16091167748742485
3,True,"(1, 1, 3, 3, 3)",0.15507878426672592,0.1635764821219568,0.17953127720162698,0.5018134564096903
4,True,"(1, 1, 3, 3, 3)",0.15697669653657467,0.19023491020054534,0.43648713103045855,0.21630126223242138
4,True,"(1, 1, 3, 3, 4)",0.12404478943247219,0.24993899203043943,0.4080760590858224,0.217940159451266
4,True,"(1, 1, 3, 4, 1)",0.291375501382696,0.23204505295611055,0.30495303953875336,0.17162640612244012
4,True,"(1, 1, 3, 4, 2)",0.1582168535477663,0.42956169910010156,0.17058181307742823,0.2416396342747039
4,True,"(1, 1, 3, 4, 3)",0.12931736417357126,0.17320672181670713,0.4649843080100293,0.2324916059996922
4,True,"(1, 1, 3, 4, 4)",0.20615309575448393,0.16074082989701066,0.4548209762208807,0.17828509812762475
4,True,"(1, 1, 4, 1, 1)",0.3428214301330603,0.2766745905609284,0.13217559482651647,0.2483283844794947
4,True,"(1, 1, 4, 1, 2)",0.17505922591407277,0.3960022726797856,0.09556555362502385,0.33337294778111776
4,True,"(1, 1, 4, 1, 3)",0.14692686219418263,0.36413167889777215,0.3279632057519671,0.16097825315607808
4,True,"(1, 1, 4, 1, 4)",0.0826110187285416,0.25180272409127624,0.3200042640535107,0.3455819931266716
4,True,"(1, 1, 4, 2, 1)",0.138735835615582,0.14464815934033567,0.2544753407362466,0.4621406643078357
4,True,"(1, 1, 4, 2, 2)",0.43706691013973314,0.2698135754684876,0.12803439761808985,0.16508511677368942
4,True,"(1, 1, 4, 2, 3)",0.28839459814548396,0.37087954027632447,0.10313230027959855,0.2375935612985931
4,True,"(1, 1, 4, 2, 4)",0.19015587333747802,0.13560178703601886,0.37616391789332776,0.29807842173317545
4,True,"(1, 1, 4, 3, 1)",0.33522830695084266,0.25974980258206226,0.18773133152745905,0.21729055893963592
4,True,"(1, 1, 4, 3, 2)",0.13779371436416984,0.3755714520594746,0.38586163167842813,0.10077320189792734
4,True,"(1, 1, 4, 3, 3)",0.13321778546491386,0.24379249288695531,0.36473699236409485,0.2582527292840359
4,True,"(1, 1, 4, 3, 4)",0.4324575844933463,0.1696736064727096,0.22086766535603514,0.17700114367790906
4,True,"(1, 1, 4, 4, 1)",0.28542941334993055,0.23856160883399438,0.2423965237524073,0.23361245406366782
4,True,"(1, 1, 4, 4, 2)",0.200226359768097,0.28790505301084646,0.3683327720627836,0.1435358151582728
4,True,"(1, 1, 4, 4, 3)",0.35914998103512236,0.3113563461700572,0.10181251668389105,0.22768115611092934
4,True,"(1, 1, 4, 4, 4)",0.14381346301799186,0.29084835474947074,0.2178325663833707,0.3475056158491668
2,True,"(1, 2, 1, 1, 1)",0.326860184878492,0.14585877408080503,0.26364052052035153,0.26364052052035153
3,True,"(1, 2, 1, 1, 1)",0.2089638782226784,0.2596791362275634,0.2198608488787469,0.31149613667101134
4,True,"(1, 2, 1, 1, 1)",0.38627297857781595,0.10252941432233385,0.14158076234309738,0.36961684475675294
2,True,"(1, 2, 1, 1, 2)",0.3857625854107681,0.3662281145175086,0.12400465003586164,0.12400465003586164
3,True,"(1, 2, 1, 1, 2)",0.3034917983308095,0.09376147108285238,0.21984216751805882,0.3829045630682793
4,True,"(1, 2, 1, 1, 2)",0.351164227778205,0.15998209504713512,0.18878593912986125,0.30006773804479864
3,True,"(1, 2, 1, 1, 3)",0.25390255172415077,0.24696278730428606,0.24658010883427214,0.252554552137291
4,True,"(1, 2, 1, 1, 3)",0.25445555275917703,0.20660825777484276,0.21673101733159078,0.32220517213438943
4,True,"(1, 2, 1, 1, 4)",0.399532138765144,0.3178059057990533,0.17653497275731114,0.10612698267849162
2,True,"(1, 2, 1, 2, 1)",0.2364463262014147,0.3977722198336711,0.1828907269824571,0.1828907269824571
3,True,"(1, 2, 1, 2, 1)",0.48306330170397666,0.2038030086465258,0.16930072099018822,0.14383296865930933
4,True,"(1, 2, 1, 2, 1)",0.19026479262219706,0.3914889868994594,0.31571814264500986,0.10252807783333373
2,True,"(1, 2, 1, 2, 2)",0.19830362123306847,0.4570520645223983,0.1723221571222666,0.1723221571222666
3,True,"(1, 2, 1, 2, 2)",0.33938509502257075,0.07519814906719464,0.2540182193495289,0.3313985365607057
4,True,"(1, 2, 1, 2, 2)",0.28622911615139235,0.3101623740623283,0.250378743171034,0.1532297666152453
3,True,"(1, 2, 1, 2, 3)",0.22499257861976404,0.14736127657711062,0.30760152128975204,0.3200446235133733
4,True,"(1, 2, 1, 2, 3)",0.17895329175455357,0.1974975132250024,0.20971573417223574,0.41383346084820827
4,True,"(1, 2, 1, 2, 4)",0.23980320559442897,0.33753838518865104,0.32786787151360536,0.0947905377033147
3,True,"(1, 2, 1, 3, 1)",0.2903532609312372,0.23007800940562975,0.2881796282324561,0.19138910143067692
4,True,"(1, 2, 1, 3, 1)",0.29418403953054034,0.4631347090870726,0.12250059733263133,0.12018065404975564
3,True,"(1, 2, 1, 3, 2)",0.13924774089812322,0.4191654533038496,0.11862724572147092,0.32295956007655624
4,True,"(1, 2, 1, 3, 2)",0.44616316249214194,0.25353465194869645,0.1766055177170125,0.12369666784214908
3,True,"(1, 2, 1, 3, 3)",0.5340006999199507,0.12812809045537574,0.20957056998727908,0.1283006396373946
4,True,"(1, 2, 1, 3, 3)",0.5439877286560313,0.183442532098061,0.1445830091875414,0.12798673005836622
4,True,"(1, 2, 1, 3, 4)",0.24153825566706266,0.2943019829899772,0.22101066782806938,0.2431490935148908
4,True,"(1, 2, 1, 4, 1)",0.26640749290949456,0.2741562123443015,0.09640366905524139,0.3630326256909626
4,True,"(1, 2, 1, 4, 2)",0.290584761812949,0.13052498511005317,0.2787700215552035,0.30012023152179446
4,True,"(1, 2, 1, 4, 3)",0.16646648179685578,0.38715286756366496,0.3377397788007007,0.10864087183877867
4,True,"(1, 2, 1, 4, 4)",0.3722336948312591,0.3440985862624386,0.1611496020868389,0.12251811681946351
2,True,"(1, 2, 2, 1, 1)",0.17771804632237947,0.17361016971915885,0.32433589197923085,0.32433589197923085
3,True,"(1, 2, 2, 1, 1)",0.3856082369427117,0.12780888400315527,0.20410934211709428,0.28247353693703886
4,True,"(1, 2, 2, 1, 1)",0.4872922597523165,0.13253045527540497,0.1922275325641226,0.18794975240815603
2,True,"(1, 2, 2, 1, 2)",0.2290902066721363,0.4114743605910798,0.17971771636839193,0.17971771636839193
3,True,"(1, 2, 2, 1, 2)",0.4322828061712116,0.14933374911032843,0.14371289812075608,0.27467054659770385
4,True,"(1, 2, 2, 1, 2)",0.23337522551469245,0.27630808458234335,0.10582959741031094,0.3844870924926533
3,True,"(1, 2, 2, 1, 3)",0.3623239141793158,0.0872594987185652,0.22532060427371906,0.32509598282839997
4,True,"(1, 2, 2, 1, 3)",0.411702947280779,0.21811065643552194,0.12928688657687804,0.240899509706821
4,True,"(1, 2, 2, 1, 4)",0.4461471002305247,0.14431173780603465,0.21254291833749475,0.196998243625946
2,True,"(1, 2, 2, 2, 1)",0.382160182085421,0.12310084125432573,0.2473694883301266,0.2473694883301266
3,True,"(1, 2, 2, 2, 1)",0.1261501589110218,0.12761793513370015,0.35440361890943556,0.39182828704584244
4,True,"(1, 2, 2, 2, 1)",0.19192595260178363,0.3517320966348038,0.12511839880835257,0.3312235519550599
2,True,"(1, 2, 2, 2, 2)",0.23186093624269485,0.5773427445101253,0.0953981596235899,0.0953981596235899
3,True,"(1, 2, 2, 2, 2)",0.31210674697645197,0.25847276734373564,0.1975611022213028,0.2318593834585095
4,True,"(1, 2, 2, 2, 2)",0.308236582356672,0.07836833876735456,0.2719293082496275,0.3414657706263459
3,True,"(1, 2, 2, 2, 3)",0.5676578585622776,0.13956940501499035,0.1584940184094014,0.13427871801333074
4,True,"(1, 2, 2, 2, 3)",0.23374508710297173,0.15576694984588688,0.38158770826415866,0.22890025478698275
4,True,"(1, 2, 2, 2, 4)",0.13461537687953545,0.35299594778275106,0.11774087453845203,0.39464780079926154
3,True,"(1, 2, 2, 3, 1)",0.12146492872099356,0.10360900539124066,0.35414005996852976,0.42078600591923604
4,True,"(1, 2, 2, 3, 1)",0.262180106861951,0.25696831448833396,0.18669923813672448,0.2941523405129906
3,True,"(1, 2, 2, 3, 2)",0.2022234793313048,0.17893267469545654,0.40553493409224356,0.21330891188099504
4,True,"(1, 2, 2, 3, 2)",0.2539266176572145,0.3221498199192608,0.2268550424766897,0.197068519946835
3,True,"(1, 2, 2, 3, 3)",0.19690778160991074,0.4197535710046676,0.180260651862174,0.2030779955232478
4,True,"(1, 2, 2, 3, 3)",0.25759007643389614,0.21417273335685244,0.2631378148497341,0.2650993753595174
4,True,"(1, 2, 2, 3, 4)",0.17498838785965823,0.41132249000396187,0.3133685262818256,0.10032059585455425
4,True,"(1, 2, 2, 4, 1)",0.32282531001570736,0.12600745484465128,0.20081699310947376,0.3503502420301676
4,True,"(1, 2, 2, 4, 2)",0.2649959263505605,0.3309977951432549,0.08936961358877495,0.31463666491740955
4,True,"(1, 2, 2, 4, 3)",0.18050547069528017,0.5520565338197132,0.14215145929738154,0.125286536187625
4,True,"(1, 2, 2, 4, 4)",0.1673969662521537,0.43304299319398715,0.19022321637049722,0.20933682418336205
3,True,"(1, 2, 3, 1, 1)",0.25666690336173215,0.2427264186297831,0.29955910287719756,0.2010475751312873
4,True,"(1, 2, 3, 1, 1)",0.17441793692403448,0.1811921169173538,0.12614454959162122,0.5182453965669905
3,True,"(1, 2, 3, 1, 2)",0.40860163684604905,0.17670134888120206,0.24028910458024325,0.17440790969250566
4,True,"(1, 2, 3, 1, 2)",0.2416249833352927,0.27651233187197455,0.23028117177267912,0.25158151302005366
3,True,"(1, 2, 3, 1, 3)",0.34452387288174763,0.19229715284392782,0.24617605952494614,0.21700291474937836
4,True,"(1, 2, 3, 1, 3)",0.344180065354729,0.3176947893053942,0.2041201859604639,0.1340049593794128
4,True,"(1, 2, 3, 1, 4)",0.24937680583663432,0.09639889372299405,0.3233566649205747,0.33086763551979703
3,True,"(1, 2, 3, 2, 1)",0.3109266319997886,0.2983009719153023,0.09358638323881092,0.29718601284609814
4,True,"(1, 2, 3, 2, 1)",0.3063361486296533,0.16089900722470918,0.17746596363224298,0.3552988805133946
3,True,"(1, 2, 3, 2, 2)",0.13210767148873281,0.18433148947033864,0.4346305776473369,0.24893026139359153
4,True,"(1, 2, 3, 2, 2)",0.2509720202594759,0.3684005801119431,0.0827522192631435,0.2978751803654375
3,True,"(1, 2, 3, 2, 3)",0.30674853304694344,0.33680511420077525,0.18824519894325437,0.16820115380902684
4,True,"(1, 2, 3, 2, 3)",0.3559022223583495,0.3419622171453611,0.1781942096902369,0.1239413508060524
4,True,"(1, 2, 3, 2, 4)",0.3919580677674574,0.09941973951542125,0.3373315498462162,0.17129064287090523
3,True,"(1, 2, 3, 3, 1)",0.3102288131150546,0.2553856404762169,0.17797985128929805,0.25640569511943045
